time,drone_id,x,y,z,velocity_x,velocity_y,velocity_z,input_command,target_x,target_y,target_z,battery_level,rpm,x_min,x_max,y_min,y_max,z_min,z_max,timeout
3,5,3.7355086673063,-6.32977688525461,7.36969192980673,1.1055666918891,2.07818130700991,-2.23527736653042,move_backward,5.51425357216805,-0.264167351936553,8.71717177161838,101.633918747149,1153,-10,10,-10,10,0,20,3
4,1,0.215431283442193,6.35255416644524,15.8966283376691,0.9338288713694,-0.419426676777473,1.25038071417525,descend,-2.98545792846233,8.78003123999774,17.5188562298597,101.950781714492,1311,-10,10,-10,10,0,20,3
4,2,-5.84515414533943,-3.97507339441019,9.41846697035181,-1.06402275361764,3.36420718932636,-1.75145869232003,ascend,-6.58583905704283,-5.44671404366893,8.71397368207798,100.755511433252,1462,-10,10,-10,10,0,20,2
4,3,-6.30367359751728,8.09761937359786,19.5949675671217,-0.459252901926361,-3.01231940795944,-0.889255632893971,descend,1.89792148017229,-4.75576504438309,12.0568617876417,102.756078902168,1111,-10,10,-10,10,0,20,0
4,4,-4.06648253563346,-3.62443396148235,8.48333519427614,0.0249380827232359,-6.05835468280829,-0.914029281743165,move_backward,-9.41559444875707,8.57708278956089,14.6066172571091,101.643044869018,1289,-10,10,-10,10,0,20,1
4,5,-0.823023436401378,9.26177078573826,10.9361143747794,0.0827472269792293,-1.46833822539348,-0.0616274600246399,move_forward,3.58271081731495,-2.08969568662814,7.34873297088953,104.139910015808,1018,-10,10,-10,10,0,20,5
5,1,8.26573655278478,5.92367747170424,1.97424557311149,-1.18006912841044,-0.556128327530619,0.845431382440957,hover,4.4245499716348,-7.86476276785517,13.0751469733712,101.470869683196,1390,-10,10,-10,10,0,20,4
5,2,8.07441121112632,7.81845008661578,6.68326105474993,0.514112314867938,-1.88875561280844,-2.64357704278513,move_forward,0.000448711804017066,-0.401557177078791,18.0944447613473,102.049333242113,1309,-10,10,-10,10,0,20,5
5,3,6.10978849059371,1.5344303122937,3.65844938829828,-1.30310728350056,2.38420374106254,-3.22366077735562,descend,-6.64145708635487,9.57361299282318,14.2538894335783,101.502358120774,1236,-10,10,-10,10,0,20,0
5,4,3.63943808298126,-9.15137724998517,1.42890929201285,0.159867420596879,-1.89696196714101,0.822981242846748,move_backward,4.44879184733685,-7.00269115044066,13.1921050581661,101.592974712553,1487,-10,10,-10,10,0,20,3
5,5,6.00661150704803,-0.92404582546161,8.64783007566923,2.01554681061088,-4.2473109248315,-1.00917281102802,hover,-2.18124395352529,6.62759485678139,16.0672878320488,99.3023558958495,1200,-10,10,-10,10,0,20,3
6,1,-1.66401064138426,3.13719781947414,12.5594671838021,-1.85992311788026,-0.353660531858464,-4.26418919832307,move_backward,-6.65663180170688,-7.87567310142672,7.44819480111074,99.7905920127149,1245,-10,10,-10,10,0,20,2
6,2,9.03260929555454,8.40664079673127,1.05353995361585,0.882653863455217,-2.79627575162215,-0.510110359761612,descend,8.85473968553869,-1.64511791366676,19.6610493293971,100.30727474356,1351,-10,10,-10,10,0,20,3
6,3,0.782529300857133,3.96211040360617,13.3305582680517,-1.56829236732818,-3.61074670277218,3.71718589711141,hover,1.2239958541932,7.6373300090362,13.3835060906879,99.7521663358998,1184,-10,10,-10,10,0,20,2
6,4,9.63275901941499,-6.87190095546873,17.1104561169182,0.617246279897059,-0.467720084258306,-2.11394549192026,descend,-0.359558779362875,-7.58776773405675,11.7901496939012,99.9309383987634,1192,-10,10,-10,10,0,20,3
6,5,-4.96387755055374,-4.19118671446041,12.3418176878645,-3.67171828500861,2.07195181649096,4.84892228987873,move_forward,-3.12245991770034,1.68138666556904,2.15538030487486,103.331540753249,1440,-10,10,-10,10,0,20,4
7,1,-4.78544001889071,1.88712501328662,0.450251854804635,-0.622858837093789,-1.14001983328437,-2.05146723125743,hover,-1.54228621799831,-8.11541322224531,11.9704733751348,100.954621281792,1348,-10,10,-10,10,0,20,4
7,2,2.77061516543676,-9.32792327867141,1.37612198236102,-0.893990021489055,0.219317182655205,2.25747290405657,descend,6.39962445563881,4.36717886411767,19.3729866046219,101.256669532828,1162,-10,10,-10,10,0,20,0
7,3,2.21917317492401,5.57604483648185,8.46905837925476,-1.08157283297705,-0.617283630560226,-2.19318660305094,ascend,-1.19829721996558,0.542854835213046,9.14848731375348,102.976857993021,1259,-10,10,-10,10,0,20,5
7,4,2.75418196144348,9.15387879683167,4.8141407096032,1.05309407549912,-0.520501723412234,1.20028501761726,move_forward,-8.64014463059979,-4.90419686805989,4.48080061648437,101.939163635069,1423,-10,10,-10,10,0,20,2
7,5,5.61039305462716,3.50664131493999,0.13430628636955,0.794933991590617,-1.50378947736378,3.03253379329191,hover,-0.751016815153427,-1.5130192036925,9.21832732057928,102.450798643043,1161,-10,10,-10,10,0,20,4
8,1,-0.572856925787768,-9.28474533461764,3.51748831367062,1.2250225963339,-0.109772259977355,-2.23746400490545,ascend,2.14778427536695,-6.16509489076404,14.7685367995388,99.6142479915909,1459,-10,10,-10,10,0,20,1
8,2,5.31000033242877,-6.22676046417018,5.74996346132262,-1.18650063002161,0.802672679637602,1.88426663847388,descend,-1.48542316257624,2.88885562862673,12.9523526034537,101.795083770466,1318,-10,10,-10,10,0,20,5
8,3,-5.82130155147954,4.1856340542109,4.72461153987593,-1.20783696275234,0.353893644658823,-0.615006939725501,descend,3.23889503811304,5.4057102960732,7.0043602688221,101.710047991796,1208,-10,10,-10,10,0,20,5
8,4,6.65833638150432,-4.87118015541705,12.2692147362575,1.20220406493659,0.184615902477925,3.45968278314473,ascend,-3.63851849037882,-7.61570917891618,18.7965894068984,101.627759374863,1240,-10,10,-10,10,0,20,3
8,5,0.894322210535258,2.94622960586255,10.8777186799928,0.87990437774488,0.203324887400682,5.57467045562687,ascend,-7.88403453499544,-7.80605070953612,1.27182741950211,100.422899979288,1224,-10,10,-10,10,0,20,2
9,1,5.27009281697627,2.55792759228338,15.4396077110849,3.55651179858201,2.44612510346761,-2.56651220920953,hover,3.9253267416599,-8.12359946450269,10.5080880771867,100.851721091964,1431,-10,10,-10,10,0,20,2
9,2,-2.13087277569467,3.42862279348052,14.8251588690841,0.140090418833616,-1.2171610201599,-2.44518676037326,descend,-4.75709364544385,-9.11091815443523,15.0986653446236,99.4139267891048,1221,-10,10,-10,10,0,20,4
9,3,-2.81543579196279,4.72680148602404,7.89414950557526,2.02560372852596,1.25866916986284,-0.426030165282109,hover,-3.38284239571858,-1.51381006333725,5.40540846864131,99.1852689904773,1411,-10,10,-10,10,0,20,2
9,4,7.75541908512708,-2.17634009077673,15.3822877477659,-1.0445009699871,0.353155589284633,1.94147564710938,ascend,-5.67962168077211,5.80814435933827,18.9860782369959,99.837827170376,1336,-10,10,-10,10,0,20,2
9,5,6.6700119117795,5.3770850485923,3.34507090989443,2.05770613800405,2.91593556132397,0.0949426465496571,move_backward,1.76052110616995,-6.90495302687911,3.99725645714904,100.234774185695,1375,-10,10,-10,10,0,20,4
10,1,5.79926059889062,-3.62951509202016,10.6812825474145,-3.27733145986777,-1.52017999727053,-1.63758619250051,move_forward,-0.0964596182067883,-6.2057918796484,9.90011649980442,98.7380411098834,1027,-10,10,-10,10,0,20,5
10,2,1.2111905470977,8.59217733513326,13.9333440111046,0.360515387974094,1.10170904411494,1.36592855222387,move_backward,-9.9895524928611,7.30877182026049,12.25132938968,102.949751028544,1264,-10,10,-10,10,0,20,2
10,3,6.02695211043904,-5.44314128587916,9.96188582392779,1.83973415961279,0.299617465265522,2.80986689135395,move_forward,1.71974071652952,-5.0653094802805,13.3283243463894,98.4174140680131,1313,-10,10,-10,10,0,20,3
10,4,4.59503710634442,7.81504232650644,19.6460644576721,1.84786489737787,0.533834893191656,1.28332301284356,descend,-9.66034123325477,-7.58280857802884,17.2542143739934,100.421482556061,1423,-10,10,-10,10,0,20,1
10,5,1.0458268307755,2.59766770128842,0.639820315251338,0.695185263920129,-0.363686436918667,-1.87906953188298,descend,-6.14979207875851,-7.5383250490811,4.1098834181536,98.7325745530744,1094,-10,10,-10,10,0,20,0
11,1,2.70395833719764,-4.3626628823914,10.7719335609068,1.57413335271596,-0.00445357262767227,0.186217520117607,descend,-7.5213544480386,-0.192854130639637,17.0599631068163,102.169637029309,1135,-10,10,-10,10,0,20,1
11,2,1.29959141476402,2.80623650325516,8.34057903285772,-2.29782457923758,4.04866519908774,-4.71904702191698,hover,-7.15917756192004,-6.67079118247158,12.4191728787062,100.668548824206,1026,-10,10,-10,10,0,20,5
11,3,4.57323363356542,4.7568330759518,1.26809001385636,2.09716152107288,1.32141417273435,5.01754494637021,move_backward,5.71117978530061,0.267548371751499,3.5520492101173,99.7929474836792,1067,-10,10,-10,10,0,20,0
11,4,8.78283412139096,-3.97387870827216,5.91067668950713,-0.818655443268141,-0.321773533476886,0.818668860910911,hover,6.84413224838669,1.1806508997739,17.0819989854689,99.5393959716363,1223,-10,10,-10,10,0,20,0
11,5,-6.45784932421782,3.25616123921949,6.61657990406609,1.00748811147466,-1.78532280695408,3.81702466071644,descend,4.13834838645526,9.98983240195409,5.75698689630275,99.8726126944655,1232,-10,10,-10,10,0,20,4
12,1,6.36408077815341,-7.99556919609017,3.56233907773533,-2.19573553908134,-2.83154664313588,0.119141177132092,ascend,-6.48661940648678,-5.82106652013729,18.1030711800893,100.976955886681,1234,-10,10,-10,10,0,20,5
12,2,-7.91976850441243,4.91092147403435,14.7253491119328,0.698508833327428,-1.45849453525901,0.653680497525983,ascend,-7.31754134342635,-5.74796933282314,17.8988335088163,97.9572640639352,1121,-10,10,-10,10,0,20,0
12,3,-1.16555885871152,-9.73433599065495,17.9438270194714,-2.17391845892266,-2.85287231895945,-2.02890153541064,descend,-7.9666121275049,9.90779455310183,6.64185666904998,99.0867340794396,1031,-10,10,-10,10,0,20,1
12,4,-9.07297470203638,0.108562849154058,15.2285177338023,0.80850693021872,-1.40124042683641,-3.2610857854945,move_forward,8.10269488447142,0.675439035340004,2.18308424084917,101.729044289278,1169,-10,10,-10,10,0,20,1
12,5,4.92626855407359,-9.79326763313207,0.968946785064442,0.8413674004025,0.801475996293924,0.190284315728337,move_forward,4.14506970630843,5.62754103598554,5.75953951228342,101.062659931933,1278,-10,10,-10,10,0,20,2
13,1,-8.76818665892071,5.60351062982347,6.7516772810409,0.092869053375646,-1.58589500440362,-3.10102894955912,descend,-0.295411828300814,7.80951358368877,15.9792055762576,101.07170541848,1025,-10,10,-10,10,0,20,0
13,2,-8.22945080650559,5.96701728227905,18.8601627914141,1.45514407383145,-1.54612820430447,1.67326750895231,hover,-7.65014295696334,2.81435845931851,6.57628429513605,100.669060112979,1375,-10,10,-10,10,0,20,3
13,3,4.80064655975555,-5.30346170504191,14.699150833921,4.27700450765703,1.08227882683426,-3.08175436371577,ascend,-2.61602391339964,3.70056945323219,11.9588327076778,101.34681971821,1184,-10,10,-10,10,0,20,1
13,4,-8.26666905208936,5.43867834198215,4.1134904292952,-0.414606319295249,0.540756405379832,-1.30554202411786,move_forward,-0.310392552036392,-6.96308949767467,15.63863933176,97.9030316118121,1147,-10,10,-10,10,0,20,1
13,5,0.617445140558567,-8.17002537321176,8.10630839761183,-1.08709624322477,-1.82379700857732,1.30539718199048,ascend,2.07066877501774,9.28845334431803,8.64969987940722,100.87376097309,1379,-10,10,-10,10,0,20,2
14,1,3.10996079607075,-7.80489898553897,18.6751969677066,-1.97912535813673,-3.65767186840769,2.76899702270852,descend,5.37916528117738,-2.0798650956425,5.45877588247381,97.3861731703516,1337,-10,10,-10,10,0,20,2
14,2,-0.965215301905289,2.19714338580432,1.18806593716554,-1.45889047596556,2.29465568317026,1.19572926576297,hover,-7.39697099221153,-8.15295322561597,0.156405871386698,99.3155469258208,1328,-10,10,-10,10,0,20,4
14,3,0.624185871648775,-7.82364123453909,12.6353274705698,-2.34466973510657,-1.92193312707534,-1.30747003271606,hover,-6.63497403016945,-6.07502155486089,6.34959550298871,98.7821449957315,1108,-10,10,-10,10,0,20,1
14,4,7.85844810571954,4.06446449112582,11.1147588543877,-2.93389346085649,-3.25160653279247,-3.92950483078179,move_backward,4.13430435393861,1.15577933509752,6.26857979873183,98.0310178145108,1311,-10,10,-10,10,0,20,5
14,5,-6.59135953886233,-4.84415498855974,7.93598637266287,-3.98399435520654,1.68249133270516,-0.829317834910971,move_backward,-1.95632029555031,2.41343894399157,3.08739610958545,99.1067260222224,1080,-10,10,-10,10,0,20,4
15,1,7.42222243830778,-2.98446510228215,13.7107141749507,-1.00872496105162,0.204215426606835,2.39250108164473,descend,-3.29377338589508,-4.01549953333787,9.05185083138648,99.1132282661023,1180,-10,10,-10,10,0,20,3
15,2,4.85090731403878,-1.51330432748619,8.5871157715241,-4.40304381207254,-1.5490262095215,-2.7865451681103,ascend,3.0738026793295,9.13871848141368,18.7146174556976,99.2894316692718,1120,-10,10,-10,10,0,20,4
15,3,5.18654766262193,4.81296129957228,14.8737668297465,-2.96061034683725,1.08072791921953,-0.183078043736494,ascend,-8.02962524623783,6.47148947855677,3.50019474764159,97.817849548925,1333,-10,10,-10,10,0,20,5
15,4,0.331164167025408,4.05404613900951,3.071807532388,3.34843190355826,0.249976347690046,1.06020251310139,hover,6.18407702587587,4.97237743552394,2.40374035974161,99.625225823813,1163,-10,10,-10,10,0,20,3
15,5,-2.02238495233602,-1.69813226773907,3.61475520509589,-0.646583842838797,1.53305370821089,3.48934635933809,hover,8.42194511784395,5.89315770777506,11.547883934133,99.2001779788013,1129,-10,10,-10,10,0,20,4
16,1,-5.42661035788997,-8.71625825216203,15.3465902155315,0.871888364327451,1.79349472610893,1.00946405588978,descend,-2.18475835591651,6.32280205750645,6.34855727311699,100.872698864503,1395,-10,10,-10,10,0,20,5
16,2,0.112732351435124,2.71322777722754,19.0178883075627,-0.224873325024048,-3.11318786987655,3.83020459091355,move_forward,-2.89852696242302,9.94006543213295,4.48342997966254,100.062255364843,1303,-10,10,-10,10,0,20,2
16,3,-7.15625681418992,-9.49730028579594,8.42224507530483,-2.10620485838035,1.29551048994346,-0.635256377027025,move_backward,4.68459382386626,1.42051745648758,3.53710115250605,101.586920112979,1132,-10,10,-10,10,0,20,5
16,4,-5.52459190605918,-2.5287238471471,1.75000699153171,1.1512580331663,-1.55618703084163,-2.12712240576933,move_forward,-3.0512470883642,3.21233649005808,7.67737202143943,99.9367325122173,1010,-10,10,-10,10,0,20,5
16,5,6.01117312557622,4.91694968685442,16.2622562722152,-0.479462573202658,0.361996159584882,0.488499093626694,descend,-4.4986048835613,-5.02742080676059,9.03277540903946,97.9385641301327,1403,-10,10,-10,10,0,20,5
17,1,-9.4001609946122,0.713283813344754,1.74154439801785,2.60501641921427,2.81982300003805,-3.32508594071616,move_backward,-9.63644932726609,3.67677227492711,15.6747296016644,99.2706878394136,1443,-10,10,-10,10,0,20,5
17,2,2.51875252160992,-7.24262015174884,4.35603187424249,-1.69622002314964,-1.52950672904228,-2.25538962907387,move_forward,8.79322020322133,-2.91088538065342,8.21258180119028,101.521747084922,1473,-10,10,-10,10,0,20,4
17,3,9.76604524626573,5.33662774433189,6.73398528782952,0.857786054205992,-0.598261040045815,-1.79973703999906,move_forward,0.556936608375958,-1.76812973184931,12.0527643607279,100.352600279619,1292,-10,10,-10,10,0,20,3
17,4,1.67141237515429,0.236398399169504,1.65185453997399,1.57356342080579,2.81781390198699,-1.06819716758374,move_backward,-0.906102700161844,-1.73145421958369,4.35464136714601,97.2282729368131,1154,-10,10,-10,10,0,20,4
17,5,5.65744145958246,3.87575229973794,0.196045045261242,1.9877401192436,1.70840460230369,2.68369304409191,hover,-2.43627725899562,4.08679248966735,14.5902609100929,97.7213853533226,1134,-10,10,-10,10,0,20,4
18,1,-0.450156045462775,2.47432825334885,4.72889865281821,-3.26760479158557,1.52240056373367,2.38661430340614,move_backward,-7.84222189831273,-6.35544988797889,1.98190564844917,98.8488190096172,1096,-10,10,-10,10,0,20,5
18,2,-8.01820700636371,-9.11668856474678,11.1459031160952,2.38586079705144,-1.60564619661188,-2.53127284447594,ascend,-5.79708725912896,0.203050395305004,18.1272864653043,99.5446196932616,1050,-10,10,-10,10,0,20,2
18,3,-8.90766769552685,0.0256582640643046,8.63442343768494,3.62716426180867,1.82970350568215,-0.114161431828954,move_backward,-7.2490681046587,-2.19990171109429,18.5471244999625,100.987469162081,1357,-10,10,-10,10,0,20,3
18,4,-3.13424219517309,8.7205465337954,2.49548081320985,1.14904146329886,0.563682765290523,2.27861253806101,ascend,4.99644418721272,6.70441020956261,6.44920794724519,99.1613080842918,1490,-10,10,-10,10,0,20,3
18,5,-3.39152780786794,2.3894311035556,7.21273142004405,0.886287217567574,-0.2695302534457,-0.0366564594773726,move_forward,9.45467770159568,-3.44490079013186,16.7560636615715,100.095361136368,1478,-10,10,-10,10,0,20,0
19,1,-2.86262027634916,3.25307668574429,5.63003118296981,-2.55191032681644,1.23407016256118,1.22540300741455,descend,3.20875932625204,-9.04890653772268,6.97569617020118,98.4567029017787,1120,-10,10,-10,10,0,20,4
19,2,7.12364584012576,-4.36984609762893,14.6210165944748,-2.06884943446833,2.67910919580823,-1.93828071165766,descend,-2.67686399090124,6.13519089322211,10.0756157155231,98.6479716936168,1439,-10,10,-10,10,0,20,2
19,3,-1.01112886856503,9.27060573686854,0.845955958290856,1.10599749093253,-2.152916818185,2.06127916817358,descend,3.50224832810231,-2.77955901610678,12.4055685414217,100.255754425501,1009,-10,10,-10,10,0,20,0
19,4,9.49603334369781,3.02699064830707,4.62475632328704,-0.592696630813197,-2.99383775289511,-1.8096688946554,ascend,-3.36669522514741,-6.95531974274107,6.96015319432227,96.8082922715386,1442,-10,10,-10,10,0,20,0
19,5,8.60081252214978,-2.01960061930889,0.948029240583015,-1.23736361513493,1.86900192459113,2.11185851298543,descend,3.72446925968082,7.87265391867203,1.09583579839465,97.7183068985851,1023,-10,10,-10,10,0,20,1
20,1,4.40331605033051,4.43506546998593,17.5559814230305,0.3334553266994,-4.31298150339948,3.37879861485333,move_backward,-4.28106287159274,0.873264656827237,19.6955247394122,99.5783903356331,1420,-10,10,-10,10,0,20,2
20,2,-0.587505687869186,1.21426822089112,5.38183087061995,2.84592123759826,0.0126633682592321,1.37296169566787,ascend,-7.22550727843711,-0.488541324048741,7.24918561637492,99.9405671419927,1390,-10,10,-10,10,0,20,4
20,3,-7.32992280677375,-9.56888225593006,11.1968141174502,-0.69575594617021,2.58017598031074,2.68230763775984,ascend,6.01640573903069,7.92222702865207,11.9505315363566,100.420083678619,1472,-10,10,-10,10,0,20,3
20,4,4.56773649188713,1.5351659571602,0.517149421662793,-0.288205693758694,0.716917468790357,0.072445336088245,ascend,8.74269332683124,6.5906564905303,16.9817095990891,97.8626711994977,1297,-10,10,-10,10,0,20,5
20,5,8.67003217014211,3.36928548722751,4.1355291587021,1.60676046501325,-2.63980540471738,-0.547691519253115,move_forward,8.67451319091859,6.2190006447653,9.69096543669981,99.7837460503276,1208,-10,10,-10,10,0,20,5
21,1,9.75949402461664,7.28295058062405,7.77767551824857,-0.601072915888039,-1.00006955493969,1.4329427611429,move_backward,8.27423362586036,1.1656984724455,11.9773620549241,96.5443836016877,1450,-10,10,-10,10,0,20,2
21,2,-5.88655321072073,7.99301981018161,15.2517107874645,1.43268560855453,-2.01114226892723,0.867973226464462,move_forward,-7.54370012200948,-1.85363153886374,5.5057390263138,99.3833487031957,1141,-10,10,-10,10,0,20,5
21,3,6.5315778462712,-2.19946974372005,9.95805885928373,1.01327005307033,2.40650397737049,1.04403545939746,descend,-3.47915658154417,-0.87150798296506,14.2759116646627,100.22202522638,1361,-10,10,-10,10,0,20,0
21,4,3.49552934256572,-1.22982351526974,8.7564035833254,-0.438377326093281,-1.75953343277728,-0.641608650178164,ascend,-2.48615719980823,0.931075861659178,11.2384030853195,97.77911114312,1199,-10,10,-10,10,0,20,3
21,5,3.15061084191822,9.01830396529918,14.44697028655,-0.573347724920932,1.19603142850244,-0.491065350706219,hover,-8.31505895370681,-6.72203363340584,6.48439840588098,97.3086338860232,1005,-10,10,-10,10,0,20,3
22,1,-8.09254614744357,-7.06970287115537,12.6228241402991,1.56466994099771,4.8731687161516,0.604814833075415,move_backward,1.07083146991065,0.309169096806517,6.61364131980534,97.750008991967,1246,-10,10,-10,10,0,20,0
22,2,7.75478431065432,-8.70732817898263,8.72369911462897,1.49908377074225,-1.1415286179995,0.988466751906235,move_backward,7.72470078125213,8.62223254974441,3.81569296018244,96.8929112570939,1449,-10,10,-10,10,0,20,3
22,3,0.076801636936958,2.25619177671118,16.3884448446375,0.307541482181508,-1.51725431348667,-0.360326194246555,descend,9.32105499223998,2.40110108266947,13.9077990383601,99.2008230600899,1173,-10,10,-10,10,0,20,3
22,4,1.13389264024204,-6.87009561771911,11.2411209112355,1.85516843641121,-0.220355871418119,3.14479575754601,move_forward,-2.79937915828457,-0.915752562932028,7.72779797184345,99.4777732112527,1367,-10,10,-10,10,0,20,2
22,5,3.87505148267827,8.90426974336921,15.6846519646348,1.65052888285969,-1.62961426789454,-1.06840835796937,descend,-0.812399040673492,-8.99320026522092,4.57375168040442,99.7709453052845,1007,-10,10,-10,10,0,20,5
23,1,-8.43861893935131,3.38085180163111,10.004226485622,-1.51247861822935,0.808649652269359,-1.58770575056355,move_forward,1.99171096245628,-8.88047685224419,1.12686037086714,96.1625031850124,1009,-10,10,-10,10,0,20,2
23,2,6.64442950565635,2.34780342908168,10.4025883062148,1.37550730854953,-2.78681460396907,2.85073147237402,hover,0.339935161938898,-7.13687955832848,11.1874114480601,95.4228981197366,1384,-10,10,-10,10,0,20,5
23,3,8.33642540507476,9.73936549567316,10.1026620359765,-1.87809864216107,-3.47781677602892,0.0339419431381237,descend,5.25774191821482,-8.34074701778912,13.2319238616543,97.9848950735311,1085,-10,10,-10,10,0,20,5
23,4,1.80966354285143,-1.1873063847832,18.8383786062257,1.21847880488242,-0.220547758006318,0.554914943156081,descend,1.0777413158255,3.60131060166721,7.34379810634735,96.5964530309677,1290,-10,10,-10,10,0,20,5
23,5,-1.86446479569549,-7.74769717949907,8.87691673453915,-0.968029622562713,-0.654689043376612,0.951035967968216,descend,-2.19648123738787,-2.79102213242111,2.80510718538889,96.7006509705622,1043,-10,10,-10,10,0,20,2
24,1,-4.8543443046028,-4.04889231697763,8.49716823409252,-2.40088100760088,-0.0387245324854844,0.680741128378734,ascend,5.70140163868012,-8.51820846278146,7.87766853963393,95.2169706148215,1110,-10,10,-10,10,0,20,0
24,2,-6.2164065801053,-7.15031890358057,5.36151998246752,-2.37000374897717,-4.12972007296139,1.13011962450563,move_backward,8.78759531768477,-5.57631088121844,9.65342750792828,97.0800555796238,1262,-10,10,-10,10,0,20,1
24,3,-8.63285559058342,-1.27345845039795,3.47706074730002,-3.80486863558855,4.74849710167002,-0.46669142751568,move_backward,5.24828968005986,-9.85302677794306,13.6007728092028,98.7297537712444,1323,-10,10,-10,10,0,20,3
24,4,-5.6378254043344,5.44732427226085,4.560566472009,-1.59276810166642,1.45067514225597,3.37308895396319,descend,-3.6396176500653,2.17270861269979,18.2039045338896,99.7454909390044,1296,-10,10,-10,10,0,20,1
24,5,7.06127258419838,-1.1520421391767,18.0871095643589,-2.81642497986649,0.28246336661553,2.57943878988074,hover,-3.26934148397875,-6.24574102849465,6.43854366365848,97.219283556151,1274,-10,10,-10,10,0,20,0
25,1,1.05464266357885,-4.50377190324999,4.83003483468224,-1.67634084514637,-0.564950082816474,7.13973555374866,move_backward,6.37428874416488,4.56523695645668,3.51623456551059,96.8018548852123,1094,-10,10,-10,10,0,20,0
25,2,-3.67160972534914,3.99233972794111,12.5051036035808,0.216950166960766,-0.680569451335229,-1.85169683978359,descend,5.23092371339294,5.24816097577428,11.5211180299311,98.7383141882086,1323,-10,10,-10,10,0,20,0
25,3,0.0879572018553336,-3.05477374556733,1.84295369610209,-2.65710510367278,-0.639771237722327,1.65086092910979,descend,3.88807819369109,-4.86430873459704,0.19517299770319,97.6614153553044,1139,-10,10,-10,10,0,20,5
25,4,8.12886533020004,-2.14630848051777,0.497104676897442,0.854295293470561,2.38572825736794,1.90729605242782,hover,-0.99352374533094,1.64940603472574,13.7327562899261,98.59716376298,1325,-10,10,-10,10,0,20,4
25,5,-2.52304668320037,1.63164166425732,2.32237025558801,-2.33670139328643,2.4039312433805,-1.32147718229287,descend,9.24322062022519,-6.28443473182843,3.86079631954053,96.7082205232257,1467,-10,10,-10,10,0,20,2
