time,drone_id,x,y,z,velocity_x,velocity_y,velocity_z,input_command,target_x,target_y,target_z,battery_level,rpm,x_min,x_max,y_min,y_max,z_min,z_max,timeout
8,5,9.33151866107792,-3.73945023544558,1.52878915624156,3.12457020339446,-0.87479984322958,0.636568216744876,hover,-8.46162115507989,-6.9267446693859,16.5375198034193,99.9047837131666,1192,-10,10,-10,10,0,20,3
8,6,6.3474104807897,5.32532438739946,7.4835111516417,-1.70494217113626,1.16563009791738,-4.17661349278333,ascend,2.77201189502273,1.8414915920729,6.50578409371508,103.344756256109,1061,-10,10,-10,10,0,20,4
8,7,-6.86765959780988,-1.30705177150606,16.6448643620548,-0.987041581605951,-2.69509188091423,0.31751024000132,ascend,-7.35890641380619,3.99309697937622,9.71809815035664,99.3135812540685,1050,-10,10,-10,10,0,20,1
8,8,-7.3050797852402,-3.52421692004473,19.0109009619267,0.295308540179351,-1.09870902698726,-0.255728912247105,move_forward,0.953914219057575,2.18108988633436,17.2626952050405,100.303479749109,1375,-10,10,-10,10,0,20,0
8,9,-8.83752364210057,-3.2058607585985,16.3435283044868,-0.709189838257887,2.04376000961694,1.20363928155686,ascend,8.55967444583149,7.96849388602564,17.0141292142688,99.6839595853405,1143,-10,10,-10,10,0,20,4
8,10,4.02790456488836,-0.149764474696578,19.3533549695847,-0.25559788610661,1.4361092057514,0.00673336313497442,move_forward,-2.23831035858227,-0.93481480925684,2.65707936300742,102.192531641228,1283,-10,10,-10,10,0,20,3
9,1,5.96116126248153,-5.5910351423659,17.1578154212751,5.22031509218097,-1.28292795861301,1.86457067922587,ascend,-4.54637546291715,-6.59450820206876,13.2803645162286,100.879258287918,1415,-10,10,-10,10,0,20,1
9,2,-6.47688438754401,-1.37627267185626,9.51310075596992,1.22480028386008,-2.4208663454468,-3.68625499882589,move_forward,-9.41824896298604,-7.27610780710137,13.8911119737919,100.778394787271,1271,-10,10,-10,10,0,20,4
9,3,5.87372059379724,0.0373417407607253,5.53264115736406,-2.38757642367902,0.631529300687915,4.62615450855399,move_backward,2.76256265024722,-8.18819695917268,1.4941622979762,99.1122546810039,1015,-10,10,-10,10,0,20,4
9,4,-7.11682380107123,2.71853633216052,15.7969511736963,0.22116762381348,-0.654167413820189,2.70579221260162,ascend,-3.61253804926337,5.69959782765861,10.0747287411455,99.5049836596678,1366,-10,10,-10,10,0,20,0
9,5,8.42150444204442,-5.5555307466957,1.67217434696007,-1.25738808173577,0.712503299196055,2.61017156572823,move_forward,5.16497574355924,9.22389960221077,9.32849924199123,102.134982440004,1211,-10,10,-10,10,0,20,5
9,6,-9.97371204023512,9.62535814309313,11.4038836461691,-1.09095844750211,0.200863020989611,-1.46580817610438,hover,3.3051257174519,3.68405566549703,15.8481872469658,99.9431221882995,1125,-10,10,-10,10,0,20,2
9,7,-3.42734814268997,8.54971065784233,15.1214486490741,-1.30625264890942,0.848645810549911,2.4590565284945,move_backward,8.03962383757906,1.91414295157756,1.37072289232136,99.2902168747206,1435,-10,10,-10,10,0,20,2
9,8,3.22418304002637,5.66969680644291,4.95772015245756,0.38022557987611,-0.869576677050543,-2.94833331178014,move_forward,-9.56333500971184,-2.13793130788622,5.05080311514333,99.2210846069709,1331,-10,10,-10,10,0,20,5
9,9,-9.86194904513221,4.92846400724299,15.9934158833935,2.08792801824271,2.5197381243892,-2.21175901377962,descend,6.43949623376371,2.74045597485853,19.0782075379921,102.934631866134,1484,-10,10,-10,10,0,20,0
9,10,-1.2493041267975,-3.58320114378965,2.6810411680088,-1.04247343154094,2.84446640842636,0.118586926406406,move_backward,9.76680153277447,-1.80211640305757,7.42375754284955,99.3342704622251,1223,-10,10,-10,10,0,20,1
10,1,-0.818072120650818,-1.34189343762463,5.19246868582416,-2.2893655740674,-0.755374623604988,0.0292518069963638,ascend,3.69377600839403,-1.13812977946664,8.71326159675057,101.965117577808,1408,-10,10,-10,10,0,20,4
10,2,5.7851188264256,0.0253490616888357,11.1036384539425,1.16285854482056,-1.10596056595632,-2.98511759031064,move_forward,-3.90080084785966,5.33935205502557,5.34458184734178,98.1975315212581,1148,-10,10,-10,10,0,20,3
10,3,9.38148942176117,3.78249422268359,14.3576279677519,0.287618068484065,0.460191771397892,4.73095017846148,ascend,-0.83866123998164,-5.83509590053422,15.1454632596764,100.733460140893,1179,-10,10,-10,10,0,20,4
10,4,-7.8155500662269,-9.86778468071595,11.9460415960271,0.23884135454445,0.400883512574678,3.14770247720726,move_forward,0.511225024707736,-4.80753839779002,1.02341734713892,101.6597506458,1082,-10,10,-10,10,0,20,1
10,5,-4.81145104045081,0.941919193530939,10.8253693497194,3.48943986701254,3.63574826008189,2.12326580919292,move_backward,-6.39063780622897,8.61197925635159,0.903037520809695,99.2032294264397,1004,-10,10,-10,10,0,20,4
10,6,8.09626460034724,1.4483262322332,3.10922580657943,0.0158517891204374,0.138018838200536,-4.14005606517046,ascend,4.32074685677622,1.05857417142433,2.84563479634515,99.9018177970633,1198,-10,10,-10,10,0,20,3
10,7,-9.6119699457776,1.55160122538889,18.643921856171,-3.18545320452506,0.877580579641071,2.68730283411773,move_forward,4.39331224357838,-3.94495348540436,9.18044788157038,98.2401430659118,1193,-10,10,-10,10,0,20,2
10,8,-4.24831889501372,6.3342547178191,9.01056189737067,1.25986958004914,0.750614392205049,-2.02977467138544,hover,-8.90138543555209,2.75045278679995,8.485711624342,102.527656740343,1209,-10,10,-10,10,0,20,0
10,9,0.79998527540722,8.74182735920617,13.2191012983029,-0.371910718505258,-0.841866328453449,2.53624422871568,move_backward,-2.46000325433769,-8.65439630913288,3.63163537351794,100.878738076078,1093,-10,10,-10,10,0,20,1
10,10,-0.766717861306676,-3.06045117977096,6.36331433079567,-0.452624965115425,-1.10168190730467,-2.68453016482972,move_forward,-6.82392874553225,6.05325201090591,8.17159543669453,99.6369593944028,1373,-10,10,-10,10,0,20,4
11,1,-6.52090071778872,-7.64910396354177,3.48075048770216,0.7998187338928,1.69426846623574,0.0960219134045565,hover,4.28610564859059,8.14074592615822,4.37075482229177,102.15480723954,1106,-10,10,-10,10,0,20,5
11,2,7.18603378352831,0.467549459480725,9.5472558852968,1.74402082204831,-3.60731065452116,0.0674801536726134,move_forward,4.67134879655432,-5.4000753823174,0.437437513982339,98.4949444484987,1385,-10,10,-10,10,0,20,5
11,3,-2.26411167943542,9.86855579594063,6.5278693536136,-2.62256317873617,-0.291376122193797,0.211570071795563,move_forward,0.832127698102374,-3.70013151126647,3.18653446803319,98.563081168027,1068,-10,10,-10,10,0,20,4
11,4,-0.702710678525939,-7.73457633340213,14.0175770459681,-1.84481621367752,2.7007550673069,0.104395733344956,descend,-5.84310481099559,5.6917774919212,10.5297926544097,100.655116817787,1211,-10,10,-10,10,0,20,4
11,5,-8.53723377657561,1.89723836537281,17.2395472895395,-0.38133329125659,1.15626715839018,-1.19099051441111,move_forward,-4.42195380133094,5.99124680392316,15.9233823586215,102.570434516963,1222,-10,10,-10,10,0,20,2
11,6,1.99634276580971,6.85243662941238,0.624009059035466,-3.35310791206083,2.53350636050891,3.78706905805235,descend,6.21665102314514,8.57758401420191,13.4543456197706,99.6616613981991,1203,-10,10,-10,10,0,20,2
11,7,3.57298401406295,-0.698593425128154,19.065283362525,-0.679362412842044,-1.4317120165628,1.08903933221524,descend,4.98567434662939,-7.50245601724265,9.06469636243007,98.1737471922788,1332,-10,10,-10,10,0,20,4
11,8,8.37901136616507,3.20143816801906,13.8020983856327,1.55087519473863,-0.113322594045929,-0.0770028248677443,move_backward,6.49534472462554,-6.19127793624207,0.51346416636546,98.0840748024776,1071,-10,10,-10,10,0,20,1
11,9,2.51689562661298,-9.40969584552191,9.44664530497565,0.738781938824652,-2.77242170772176,-1.70049963908101,ascend,-6.54487411403686,-3.525877545672,16.0222019798358,99.2981684960847,1388,-10,10,-10,10,0,20,3
11,10,1.0938344325436,4.6129457328398,15.4724964497953,2.93466563132237,-3.16806765436051,1.05982371932172,hover,-9.42051234969137,-7.45225615046503,2.67471372586033,98.4415547985176,1468,-10,10,-10,10,0,20,1
12,1,8.85358511977126,2.7630100294333,17.4506164176255,-0.291987825012573,-0.55915669771627,-1.56673601348565,descend,-4.89767089899235,-3.88352784384076,0.31097237067665,100.537440469145,1482,-10,10,-10,10,0,20,5
12,2,-9.84119405830422,2.68051078282153,7.18582270346139,-2.16295622250161,0.2067604685988,-0.943728788012189,descend,7.72245752744534,-7.01208183451291,8.69353045323202,97.8951940412126,1190,-10,10,-10,10,0,20,4
12,3,-8.09761542120031,3.34380794882641,5.92801108745033,0.437988508061179,-0.900583305350608,-0.55705732441606,hover,-5.41954106414025,-4.72640692904045,10.2277046412016,98.6754244405593,1173,-10,10,-10,10,0,20,4
12,4,-1.72761093629443,-8.88494876901364,7.80056282720121,-0.151197330694391,1.85800835866594,-0.849135055206088,move_backward,1.31359526583718,-8.91236766267301,5.20028361534989,100.545517756011,1240,-10,10,-10,10,0,20,1
12,5,-5.21974675503435,5.60386958463033,12.346198383182,-0.622800790340892,1.65225540708426,-0.699881317946279,descend,4.14564013010841,-1.97578907886104,0.287708011381307,97.9732022079161,1296,-10,10,-10,10,0,20,2
12,6,8.5324120496748,-8.1021328842647,7.50837567293306,0.0805014015703613,-2.74765885960377,2.15837462967413,move_forward,8.10823286973495,2.61105878993112,0.284565537450507,99.1823889338354,1056,-10,10,-10,10,0,20,3
12,7,-8.78581104204961,3.47989844075676,9.54878173172978,-1.09499356883796,0.136112495804747,1.02594747242107,move_backward,-3.68383319982501,-3.773956375405,6.89953742211079,100.931524465472,1431,-10,10,-10,10,0,20,4
12,8,7.51675153290022,7.4247099476069,3.45580806110619,1.35949570789086,3.45275967608353,1.01211901246834,move_backward,-8.65173047263349,2.93584431891944,6.48193180856713,100.801734562423,1440,-10,10,-10,10,0,20,2
12,9,5.33475115187642,-6.63826682696543,10.3944936718739,0.613911262329364,2.13364615344947,-0.646292666797283,ascend,8.32007014649407,2.3006852750787,1.86350120034106,100.738486010392,1096,-10,10,-10,10,0,20,4
12,10,7.29001010834155,-3.32836776342223,2.70827998657081,2.45385969902068,-1.02140659881263,-1.63694390298754,ascend,-8.61980295284629,1.03821470246023,8.07623246344031,101.350579004082,1244,-10,10,-10,10,0,20,2
13,1,-8.77182979549742,-5.72617018354224,10.877467289295,-0.856290275242817,2.5500936809683,-3.66286103754772,descend,0.756250543550919,-7.31878799308363,10.8189444842428,101.68684096238,1099,-10,10,-10,10,0,20,0
13,2,-8.77244464372265,3.22147977864492,0.372052838626629,-1.71638845229408,2.84590661190671,1.64684059547419,ascend,3.6423212209902,-7.24290979549667,12.596233340511,101.685073463299,1450,-10,10,-10,10,0,20,2
13,3,-0.273796134260733,3.59034984669232,14.0824378240607,-0.466043553975465,-0.418939529831526,-1.56805697441874,hover,-1.10750057907486,-6.68587406897751,7.97497946954362,102.002923354552,1256,-10,10,-10,10,0,20,5
13,4,-8.16132122314938,9.86074348650515,1.92867245780974,-0.559852447267889,0.581506967946874,1.24020543047008,descend,-4.03737307621987,-7.33654430964636,5.90017909145161,98.2331354146758,1158,-10,10,-10,10,0,20,0
13,5,6.6417592281392,9.43185508334855,4.36542544874958,0.566934308998478,-1.67796794961523,0.553623194558203,move_forward,-9.2559693449781,-9.93330876512564,2.84928708326937,101.712027294454,1138,-10,10,-10,10,0,20,3
